"username","rating","helpful","total","date","title","review"
"Evanoil","8","79","115","28 December 2015"," Outstanding thriller
","Hard to find a thriller like Sicario these days , watch it! My thought is that a good Thriller title is the hardest case you can go for as a movie maker .A good thriller has to keep you hooked and in tense for the whole movie ,worst case for most of the movie.Sicario manages to provide the right amount of thrill and action in a way it keeps you interested through all of the time.Sure it had its flaws and sometimes i was a little disappointed with the decision the writers made with this one but when i look at the whole picture its coming up as a very good film , i honestly couldn't stop watching and was a little sad when it was over. I must say though that this movie has a political opinions in it that you cant overlook and it can be a little con for some viewers. Overall , this movie is truly a gem to Hollywood industry right now , very well written and directed plus it has outstanding cast."
"bob-the-movie-man","8","72","107","27 February 2016"," ""This is the land of wolves now"".
","Sicario ('Hitman' in Mexican) is well worth your viewing time. The ever- reliable Emily Blunt excels here as FBI agent and hostage specialist Kate Macer. After a gruesome discovery in Phoenix, Kate becomes an idealistic fish-out-of-water in a complex CIA mission, run by Matt Graver (Josh Brolin) against a notorious Mexican drug cartel. Key to the mission is Columbian-born Alejandro (Benicio del Toro): a man with a tragic past that directly guides his future. To tell more would spoil what is a dense and complex storyline that evolves in a most satisfactory manner.<br/><br/>The acting is superb, with Blunt giving a career-best performance (sadly overlooked by the major awards), Josh Brolin being convincing as the war-weathered CIA man and Benicio del Toro delivering his best stone cold killer in gripping style. His Best Supporting Actor Oscar nomination is well deserved, albeit for the maintenance of a fairly standard and chilling expression. Finally a name to watch for the future is London-born Daniel Kaluuya as Macer's black FBI colleague frustrated at being sidelined as a 'spare' by the task force. <br/><br/>Equally praiseworthy is the epic cinematography of Roger Deakin (""Skyfall"", ""No Country for Old Men"") which is also Oscar nominated. Remarkable landscapes of the Mexican border are supported by breathtaking helicopter/drone shots of the CIA convoy of black vehicles in one of the tenser moments in the film. Outstanding (for both direction, editing and cinematography) is a scene set in and around a tunnel that is the best satellite/night vision scene since the 'electronic battlefield' in ""Patriot Games"" in 1992.<br/><br/>The Oscar-nominated music by Jóhann Jóhannsson (so good with ""The Theory of Everything"") is of the atonal electronic variety, undoubtedly effective in conveying the film's mood but difficult to compare against the more obvious Oscar nominations from the likes of Ennio Morricone and John Williams.<br/><br/>Directed by Denis Villeneuve (who specialises in single named features) this is a tense, intelligent and thought-providing film that does nothing for Mexico's tourist industry but a lot for Trump's presidential campaign!<br/><br/>Often brutal, this is not an easy film to watch. But it is a highly intelligent watch, requiring your full attention throughout, and is deserving of a place among the best films of 2015. Recommended.<br/><br/>(Please visit bob-the-movie-man.com for the graphical version of this review. Thanks)."
"Karl Self","5","208","329","4 October 2015"," Sicario, Sickario, Psychario
","I was really stoked about Sicario and went to see it the night it opened. Why was I excited? Well, the posters looked cool and I knew that celebrated director Dennis Villeneuve was expected to deliver a fresh and intelligent suspense movie with a nice dose of action.<br/><br/>That, plus Benicio del Toro and Josh Brolin are in it, and I think they're cool.<br/><br/>What I got was a gritty action movie, but unfortunately it wasn't intelligent or thought-provoking. When I'm watching Expendables 3, I'm ready to sit back, enjoy the ride and hold back on the nit-picking. That's not really an option, though, when you have to pay attention to follow the story, and are promised new insights into a deep-rooted problem.<br/><br/>*** Spoilers ahead *** I thought it was clever that we see the plot from the perspective of an ingénue, this time in the form of a ""small-time"" FBI agent (Kate Mercer played by Emily Blunt). After her SWAT team storms a horror house run by the Mexican cartels in which two of her fellow officers are killed, she's ready to go after the big guys. Her new CIA-lead team is willing to use ""unconventional"" (read: highly questionable) methods. They extract a drug lord from a Mexican prison and torture him for information. Kate is told that she is there to ""watch and learn"", but ultimately she finds out that she is only there as a goon to legitimize the CIA operating in the homeland. Her function is not to ""watch and learn"" but to shut up, keep out and to sign a paper at the end. For the time being though, the team storms a tunnel used to smuggle drugs across the border in a scene that seems to take a page straight out of Zero Dark Twenty ...<br/><br/>*** Spoilers thick on the ground from here on *** Sicario really annoyed me because it brings together so much promise with an incredibly lackluster plot. I feel like I could write an entire book about it. What's the point of the horror house at the beginning? If the cartel is using it to dispose bodies, why would they shrink-wrap the corpses? Why are there gun-toting criminals in a house full of incriminating evidence? Why are the corpses behind dry walls (is the cartel planning on renting out the house)? Why is the trap-door booby-trapped? Why do police have to anticipate that in about six months every further crime scene will be booby-trapped if they don't stop the cartel now? When they are illegally extracting the cartel boss from the Mexican prison, why are they doing it in a highly visible convoy? If they anticipate being ambushed just before the frontier, why don't they keep a lane open? Why didn't they use a helicopter? Why don't they just torture the guy in Mexico? What are the ambushers trying to achieve? What is the role of the crooked cop? Could he be any hammier than carrying a gel bend around that the cartel uses to hold their bankrolls together? And on and on.<br/><br/>Five points because of the acting and the cinematography. For an intelligent thriller on the Mexican drugs war, I'd recommend Traffic over Sicario any time."
"Rawal_Afzal","7","53","82","7 October 2015"," A good film but perhaps a bit over-rated
","Don't get me wrong, it is a good film, but I waited on and on for that special thing that made it deserve eight stars over here and win so much admiration all over the Internet, but it never arrives. Nothing special happened really.<br/><br/>Also, usually if they give a woman such a role they tend to show them as strong and smart, but it was hugely disappointing to see Kate literally play a cow, a weak, dumb woman who has nothing else to do except giving curious looks! She is in a sense irrelevant to the film, the story and everything undertaken by that FBI team. The only thing of note that she does is almost having sex with a person from the enemy group!"
"mochiposh","3","158","270","4 October 2015"," A Lot of Questionable Parts
","The overall ideas and the way they present the scenes were intense and received quite the reaction it perhaps intended. First few minutes with scary death bodies inside the walls were very promising. However, most of the plots are poorly written, is it real that a big cartel was only guarded by few people? But the other (men) lead characters played their part okay, they lifted the poorly written story a little bit.<br/><br/>Most critics go to Emily Blunt's character. Up until now, I still don't get why was she even there. I don't get the ""tension"" or whatever it is she's supposed to be showing, maybe conflicts? To me, it is unrealistic for a field agent who's been ""kicking doors since day one"" really follow the rules by the book with no adaption at all. And the supposedly ""smart"" agent doesn't get how bad a cartel can be is beyond me - I'm no police but I get how bad ""cartel"" can get, and I only used imagination. I just don't get it, I feel only annoyed with the character, she is really unnecessary. <br/><br/>Overall, I only get this ""annoyed by Emily Blunt"" feeling after watching the movie, not much anything else. I'm giving some marks for the other actors and for the ""tense""."
"parleon-thedon","2","195","348","2 October 2015"," Sicario - Review:
","Sicario doesn't live up to the hype. Emily Blunt's character runs around and stumbles upon things like she's Bella Swan from Twilight: New Moon. Benicio Del Toro's character's story is the most interesting part of the movie but, his story doesn't come about until halfway into the movie. Emily Blunt is completely underutilized here; Her character makes some of the stupidest decisions but, some of it is justified. All Emily Blunt really does in this movie is stumble upon things, makes stupid decisions, and smokes a ton of cigarettes. Benicio Del Toro is a bad-ass in this movie and his scenes are the most interesting, but Del Toro's story isn't engaging enough because it is lacking what the rest of the movie is lacking... a story. Sicario plays more on beats, tone, images, and simplicity rather than dramatic story elements and sentimental emotion. This movie is extremely blood soaked, violent, and sometimes haunting, but that's all it has going for it. This movie means nothing, it starts nowhere, and it ends nowhere. The movie is 100% predictable minus a couple of moments with Del Toro towards the end. If you want to see a boring tension-filled blood-soaked horror feast than enjoy. If you want to see an engaging and emotionally charged character driven story (including all of the extreme blood-soaked horror violence) than pass on this one because it's not present."
"nx-ashwary","9","82","139","2 August 2015"," In Mexico ""sicario"" means hit-man
","visceral drug trade thriller pulls no punches in its grim depiction of the cross-border traffic between Mexico and the States.<br/><br/>This time french-Canadian director Denis Villeneuve who gave the viewers a kidnap drama suspense hit international movie ""prisoners"". Now coming back to screen with a action crime flick.<br/><br/>Emily Blunt takes the role of Kate Macer, an FBI field agent plunged in the powerful world of a drugs cartel as well as she trying to make her way to get a better rank for herself. She delineates perfectly the emotional conflicts of a woman working with violence and corruption on a daily basis.<br/><br/>*picks from trailer* The opening sequence in which rows of rotting corpses are found in a home in Arizona belonging to the cartel sets the tone for the helter skelter ride to follow in which Villeneuve sustains the knife-edge tension without a blip.<br/><br/>Nobody is who they seem to be, least of all Josh Brolin who suggests that he may be a defence contractor although Kate and her partner (Daniel Kaluuya) believes he may be from the CIA.<br/><br/>Also emerging from the shadows is Benicio Del Toro as Alejandro, an enigmatic figure who is the sicario of the title - in other words a hit-man whom you never where he is going to turn up next or on whose side he will be.<br/><br/>Although the violence is wince-inducing it is never gratuitous in the context of this particular world, where human beings are completely dispensable.<br/><br/>it's basically a great action thriller movie. A must see"
"clehoullier","3","82","142","19 April 2016"," Nothing much is happening here, but it takes a long time to arrive
","What is it with so many movies these days? Mumbling, diffuse dialog that can barely be heard, never mind understood. Worst offender - Emily Blunt. She breathes or snorts or exhales out her nonsensical, spare lines. When combined with a horrendous character that has no back story or dimensions whatsoever, her role is probably the most frustrating aspect of this movie.<br/><br/>Oh yes - there are long scenes of lines of shiny SUVs driving about. I won't spoil it by telling you where they are going or why, but in places this looked like a Chevy SUV commercial.<br/><br/>Ultimately, some stuff happened, and it did show the horror and tragedy of drug cartels. It also was a movie with a tissue-thin, predictable plot, awful character development, inane dialog.<br/><br/>This is yet another example of either padded ratings on the IMDb, or a public that really hasn't seen very many truly great movies. This is not truly great, or even good. It ended up being a few hours of my life that would have been just fine NOT watching this movie."
"dnford","10","6","7","16 January 2020"," Harsh reality handled beautifully
","Of all the things this movie is, it is first and foremost honest.
Yeah we want Emily Blunt to kick doors down, shoot the bad guys, and overpower any of the men who consistently overpower her. However, the female FBI operative who is new to the drug war and constantly in the dark about what is going on cannot do any of those things and is forced to submit time and time again as the strong exploit the weak.
Set against the backdrop of the Mexican drug war but not about it, Sicario asks how far you would go to actually make a difference, and what it would take to push you further. Emily Blunt time and time again makes the right and good decision, and then gets shot, abused, or otherwise traumatized with no payoff. Real life is much like this: despite a hero's or-in this case-heroine's best efforts, the strong often just take what they want.
Backed by beautiful cinematography and a constant tension from the heartbeat-like soundtrack and personal camera work, Sicario weaves complex themes together into an intense yet digestible movie."
"lasttimeisaw","8","21","32","24 December 2015"," a big bravo to Villeneuve and his crew
","The premise of Denis Villeneuve's latest picture SICARIO sounds like a top-form police procedural, a CIA elite squad vs. a Mexican drug cartel, Emily Blunt plays Kate, acts a surrogate for audience, who is an FBI SWAT agent, wide-eyed but enterprising in her field of work, volunteers to join the special division, lead by Matt Graver (Brolin), to track down the big boss behind the cartel in Mexico. But as the film explains in its first scene, SICARIO means hit-man in Spanish, so who is this hit-man? This is a vital question.<br/><br/>We faithfully empathises Kate's perplexity as the mission goes on, where she begins to question the unorthodox method of Matt and Alejandro (del Toro), Matt's partner, and is constantly aggravated by being kept in the dark about their black ops. But the whole process will eventually evolve into a shock treatment for her idealistic faith, what behind the whole plan is beyond her widest imagination and comprehension, after being nearly strangled to death, shot by her own people and hectored to sign her signature to approve something sheer against her principle, until her final scene, a silent capitulation aptly and soundingly strikes the bull's-eye, a tough lesson about the unapologetic nihilism of our present society, which very likely is also the inconvenient truth. Emily Blunt pluckily takes up the gauntlet to challenge the glass ceiling, materialises as a tower of strength in this men's business, a tragic heroine, solemnly stomaches a nasty reality check.<br/><br/>Josh Brolin plays in his comfort zone with his craftiness and insolence, whose opportunistic characteristic positions Matt's seemingly-righteous métier in a grey zone. But the film's MVP title unequivocally belongs to del Toro's Alejandro, stuns with his all-out reserved gravitas and a steely resolution for retribution, gradually reveals his true colours as a cut-throat angel-of-death and a proficient marksman in the third act (he is the said hit-man we are looking for), leads towards a series breathless encounters with the wrongdoers of the drug ring and an ultimate face-to-face with Kate, he is the most chilling character on screen after Javier Bardem in NO COUNTRY FOR OLD MEN (2007), if ever the movie will collect any Oscar love in the acting branch, he is the most entitled one.<br/><br/>After his Hollywood one-two punch PRISONERS (2013) and ENEMY (2013), Villeneuve's directorial finesse again being appraised here, and he is such a first-rate ambiance deviser, together with the assistance of Jóhann Jóhannsson's stirring score, the thumping drumbeat in the opening is so palpable to set the mood upon that right vibe, yet, Villenueve knows the boundary, he doesn't overly resort to shock value to keep audience on the edge of the seat, which is brilliantly testified by the opening gambit with exchanges of fire, sudden explosion and ghastly cadavers. In a much wiser strategy, he makes good use of DP Deakins' majestic camera-work to varnish the film with a sublime tinge of poise and magnificence, like the breathtaking aerial shots, striking environmental palettes or the novel usages of thermal vision and night vision frames, they are where cinema finds its most glorious and enthralling achievement, a big bravo to Villeneuve and his crew, soon he will become a juggernaut in the Hollywood industry, and his next project on the slate is the long-waited sequel of BLADE RUNNER (1982), since it might actually be the rare kind that does not sully its predecessor's reputation, shall we all drink to that?"
