"username","rating","helpful","total","date","title","review"
"isaactercero","10","1","4","12 May 2015"," Beautiful Film
","I watched this on May 7th and I'm glad I did because the trailer did not do the film justice. This is one film where the negative critics on other sites like Rotten Tomatoes are dead wrong!!! This film is a beautiful anti-racist film set during WWII written and produced by many Hispanics. It had many moral messages that all overlapped nicely but the most powerful one is 'Faith does not work if there is hate in ones heart'. I guess for most people they can't stand this message but it isn't surprising considering how racist our country is. My family and I loved this film and it brought us all to tears. I'm not religious but I find the dual respect for both types of viewers very respectful which is rare in film. It's out of theaters mostly by now but if you didn't get the chance to watch it, I'd say watch it when it comes out on Netflix, DVD or Blue-ray."
"CleveMan66","8","1","5","25 April 2015"," ""Little Boy"" features a big story and even bigger issues.
","Depicting faith as a major part of a film's plot is a tricky thing, as the many-faceted movie ""Little Boy"" (PG-13, 1:40) does. Children will almost always believe what authority figures tell them, whether right or wrong. After all, the vast majority of people all over the world are raised, live and die following the religion of those closest to them. It isn't hard to get a young person to believe, or to have, as the Bible calls it, ""the faith of a child."" This movie shows adults giving one child mixed signals about the importance and effectiveness of believing, but he goes with what a priest tells him. The priest seems to have trouble explaining the boy's confusion between a church sermon claiming that ""nothing is impossible"" for someone with faith ""as small as a mustard seed"" and the priest's statement that prayer changes things ""only if God wills it,"" yet, the boy believes his faith can do anything. That's the common thread running through this movie, but this is a wonderful story that's about a lot more than one theme.<br/><br/>The title character is a small 8-year-old boy named Pepper (Jakob Salvati), but others call him ""midget"", ""runt"", etc. because of his small stature. Eventually, the people of the (fictional) coastal town of O'Hare, California settle on the nickname ""Little Boy"", but Pepper has bigger problems than people picking on him and bullying him. His beloved father, James (Michael Rapaport), with whom Pepper has many imaginary adventures, has to go on a real-life adventure overseas to help fight World War II. Pepper's very upset that he can't join his ""one and only partner"" on this adventure, but the little boy has his loving mother, Emma (Emily Watson) and his caring, but hot-headed older brother, London (David Henrie), to look after him. Meanwhile, James finds himself fighting the Japanese in the Philippines.<br/><br/>Pepper grows obsessed with doing what he can to get his father back. After being called on stage at a magic show during which he ""makes"" a bottle move across a table, and then hearing a church sermon about faith accomplishing the impossible, he becomes convinced that he can basically will his father home. The local priest (Tom Wilkinson) tells Pepper that he can increase his faith by completing a list of good deeds which includes biblical admonitions to ""feed the hungry"", ""shelter the homeless"", ""visit the sick"", etc. And the priest adds ""Befriend Hashimoto"" to the list. Like Pepper, who is ostracized because of his height, Mr. Hashimoto (Cary-Hiroyuki Tagawa) is also ""burdened"" with a physical characteristic that he cannot change. Hashimoto is treated very harshly by almost all the town's people because of his Japanese heritage.<br/><br/>Pepper follows the priest's instructions and Hashimoto helps Pepper complete his list, but asks the priest what will happen if ""your imaginary friend in the sky"" doesn't come through and Pepper's dad dies. As the main characters wrestle with whether to encourage Pepper's faith, discourage it or temper it, we occasionally get glimpses of what James is dealing with during the war and we hope almost as strongly as Pepper does that James gets home safely. The resolution to that situation is very dramatic. (Sorry, but we're talking about military missions here. If I told you more, I'd have to kill you. Or you'd kill me for revealing a major plot point in this movie.) ""Little Boy"" is anything but a little story. Salvati, for example, is one huge talent, especially for his age. The script's ruminations on faith show both sides of the issue fairly (giving believers, non-believers and those in between all something to relate to), but also seem to be delivering mixed messages. This film's executive producers include Mark Burnett and Roma Downey, who also produced ""The Bible"" (the mini-series, not the book). If their objective was to show faith as real, then why show so much of what Pepper accomplishes as having naturalistic explanations? Then, of course, there's the backdrop for this story which is World War II – one of the biggest stories in the history of mankind. (Besides being Pepper's nickname, the film's title refers to the codename of the atomic bomb that the U.S. dropped on the Japanese city of Hiroshima, an event which led to the end of World War II in the Pacific Theater.) The movie's messages about faith may seem simplistic to some, but the film's depiction of war is realistic in its danger and complexity. And whether you find the portrayal of faith issues to be oversimplified and inconsistent, or right on the mark, the movie deserves credit for making such an important conversation a major part of a feature film – and making us care so much about what it all means to one very special little boy. ""A-"""
"mswearingen-36693","2","1","6","18 February 2019"," Pick one plot and stick with it!
","This movie made me feel like an A-hole for being an American."
"veronica_kh","10","1","6","3 May 2015"," Frank Capra lives on!!
","Just saw Little Boy and loved it so much I was stunned how some reviewers have been not just negative but mean spirited. This is a film for anyone longing to bring back the depth of beautiful storytelling in the style of Frank Capra!! Films with this kind of excellence in every aspect of production AND moral goodness are rarely seen these days. I think those bad reviews tell more about the reviewers themselves than tell you anything truthful about this film. For all those who still have hope in humanity or need a boost of hope themselves, do yourself a favor and see this movie!!! I predict this is going to have the same huge word of mouth following that The King's Speech had. I sure hope so."
"jlthornb51","8","1","6","26 April 2015"," Quite Good
","Inspiring film of faith, hope, and love on the home front during the Second World War. Well directed and beautifully written, the film can be a bit too heavy handed at times but it still manages to be very moving. Of course, an excellent cast is highlighted by another superb performance by Emily Watson. As the mother of the child at the center of the film, she lights up the screen with every scene in which she appears. Her eyes speak volumes about who she is and what she feels, more than 50 pages of dialog and exposition. Watson is truly one of the greatest actresses of the last 50 years and continues to prove that fact and stun audiences with her incredible gifts in role after unforgettable role."
"mputerba-375-792401","7","1","6","25 April 2015"," Nice
","I found the movie to be nice. Yes, nice is the correct word. There's nothing profound here or earth shattering. It is a simple fantasy about the power of faith. It presents the world of a seven year old trying to deal with the complexities and horrors of the adult world. That world requires a lot of faith.<br/><br/>Jakob Salvati plays the role very well. His acting makes the film work. He is convincing as the little boy who believes anything is possible.<br/><br/>If you try to read more into this movie you'll miss out. The film is predictable. Fantasies are predictable in that the ending is always the same. But, I feel the movie was worth the 2 hours that I sat back and tuned into the little boy in me.<br/><br/>I give the film a seven. It is a beautiful production. The acting is competent though predictable. I give it higher marks because I needed something nice to divert my mind from the horrors that I see and read about everyday.<br/><br/>If you're looking for something more than the world of a seven year old this is not the movie for you."
"narrowbreadth","10","1","7","26 May 2015"," No Miracles Here, Humans Exercising Their Will
","Many reviewers have expressed that the movie is an affirmation of their religious beliefs. Faith is indeed a dominant theme in this movie, and one of the central characters advocating faith is a friar. If one is so inclined (and so primed by the explicit talk about faith), one can see acts of god in this film, however, there is nothing so miraculous that an objective viewer need see that hand. If you believe that faith in oneself or in another (or perhaps hope, disguised as faith) can empower one through difficult times, then this movie will not disappoint.<br/><br/>The movie skillfully presents a wonderful, thoughtful, emotional, honest, religion-neutral story, that puts on display the best and worst sides of human nature, and in the end you and your kids will go home having seen the strength of the good."
"slammers007","10","1","7","30 April 2015"," Awesome movie of faith taught to us by a young boy!
","I can't tell you how much I enjoyed this movie. It was a beautiful, educational movie on faith, the hard choices we have to make in life, and the opportunities we have to learn from our lack of faith. Little Boy exemplifies our readiness to give up, or blame others when events turn against us. In Matthew, of the Bible, we are told ""He called a little child and had him stand among them. And he said: ""I tell you the truth, unless you change and become like little children, you will never enter the kingdom of heaven. Little Boy is that shining light of truly, blind faith that our Lord calls us too. This is a must see for young and old alike! We need a steady diet of films reminding us of God's presence in our daily lives. Go see it, you'll thank me later."
"jlj9675-1","8","1","7","27 April 2015"," beautiful
","I loved it for its beautiful message of hope. However, it is a tearjerker with witnessing racism and cruelty. Also disheartening to view a doctor's maneuvering the politics in a small town. The acting is not stellar but adequate. The cinematography is lovely and you get a real appreciation of a small coastal town in the 1940s. The length of the film was just about right. The historical references seemed to be correct. The representation of the era via clothing, cars, etc. was authentic and led you back into that time. However, I feel the little boy's haircut was not indicative of the era. I recommend it for anyone over the age of 10."
"andrew-14665","9","1","7","25 April 2015"," Well-written authentic story about an eight-year-old's tenacity
","It's easy to see how religious people take this for a religious movie, except in many ways it just isn't. It's really just about the little boy, Pepper Busbee, in a small coastal California town. He really is SHORT - like, pediatrician discussing possible dwarfism short - making him a target for bullies.<br/><br/>The little boy's fantasy life is authentically and brilliantly depicted in several sequences through the movie, not overly detailed nor overly stylized. The heroic comic-book magician ""Ben Eagle"" provides a running foil to the fantasy.<br/><br/>World War II removes his father, his partner in fantasy adventures and presumably a protector from bullies, leaving the little boy grieving and longing for his return. By chance Pepper glances up from his Ben Eagle comic to hear a sermon saying a mustard seed of faith can move mountains. He marches to the preacher to get an explanation so that he can 'move the mountain' of getting his dad back from war.<br/><br/>The dominant relationship is between Pepper and Hashimoto, a sixty-ish Japanese recently returned from internment. This is a key part of the ""assignment"" Pepper embraces to move the mountain, although it also includes a selection of the traditional ""Works of Mercy"" such as feeding the hungry.<br/><br/>At intervals we see the near-death hazards faced by Pepper's dad, like so many other Pacific theatre GI's, including time as a POW.<br/><br/>The kid's not complicated, he just wants the bullies to leave him alone and to have his dad back. Along the way he grows into a child with great character qualities.<br/><br/>The acting is very strong, except for the older brother ""London.""<br/><br/>The writing is very authentic.<br/><br/>The setting is hard for me to assess - the small town is intimate and somewhat catty, but in other ways pretty warm. <br/><br/>I loved this film."
"jeanninestrenk","10","1","9","24 April 2015"," SIMPLY the Best!!!
","Have a little faith, take a chance, and see this movie. <br/><br/>It may inspire you to move your own mountains!<br/><br/>my expectations were not set very high when I was invited to see ""Little Boy"" with my Aunt and Sister. The movie surpassed all of my expectation and is a beautiful work of art. Watching the movie was a transformative, mind-blowing and emotional experience. I would recommend this movie to everyone. Regardless of your personal history you will take something from this movie. It is beautifully made, It is obvious the cast and ""people running the show"" really put their heart and soul into making this movie something special. You will leave the theater with a smile on your face and perhaps a bit teary-eyed (Or at least I did!). This movie is a gift that keeps on giving! Well worth the movie ticket!!!"
"ositos","9","1","10","24 April 2015"," This Little Boy brings so much hope!!
","Jakov Salvati's acting was amazing. His authenticity is refreshing. Bring your whole family. This movie affirms the altruistic values everyone wants to instill in our children. There are a couple of war scenes that for a child under 13 could leave an impact, but Little Boy's faith, hope and love could be a topic of conversation in family meals for days. LOVED IT<br/><br/>The film's cinematography was breathtaking. I am so proud of Eduardo Verastegui, he did an amazing job with his first movie as a director. I hope this is only the beginning. <br/><br/>At the end of the movie, it received a huge ovation."
"mailkill-imdb","4","0","1","17 December 2019"," Review of cursory reviews
","Most the individuals who liked the film made connotations to god, while some stated that it was christian fairyland propaganda and infantile. While it ostensibly was, this is the first old fashioned childish feel good film that I have seen that imparts a few socratic lines to prod some of the audience to question beliefs, miracles, etc.; unfortunately it seems as though that may have gone over the intended audience's heads due to their insular societal inculcated dogma - next time, try a 2 x 4. Obviously, different people - including family members - could/did watch it and come away with different thoughts about the movie as well the thoughts of those who watched it."
"bramble-67253","1","0","6","9 March 2019"," Anti-American Propaganda
","I watched this hoping it would be a warm, nostalgic depiction of 1940s America, only to find it was subtle Anti-American Propaganda, even Anti-Christian. Almost every American of European origin was depicted in a negative light, and Christianity depicted as having no answers, while the ""heroes"" were Third World immigrants, Japanese samurai and magicians pushing the occult message to children that they have ""special magical powers"", and don't need God. The other message to children is that it is OK to go into a strange man's home with him alone, and to cheat in a fight, by whacking your opponent with a metal lunchbox in the face, or shooting them with a poisoned dart. I hope people will wake up to the subversive propaganda often presented in movies."
"ethal-10611","1","0","6","11 August 2018"," About what you'd expect from Christian cinema...
","Little Boy has all the hallmarks of a bad Christian film. Namely, racism, bigotry, intolerance, and in this case, the deaths of 200,000 Japanese civilians all brushed aside with the flimsy ""It's ok because it's FOR JESUS"" excuse. Oh, and Paul Blart is there for some reason too..."
"queenofhairspray","1","0","2","8 May 2018"," Unrealistic, and ignorant
","The entire film is a little boy trying to use telekinesis to bring his father home from war... yes seriously. 
 While the movie is one of those 'Christian' productions about faith, it's like the film equivalent of a watery chicken soup coated in buttercream frosting; it's supposed to be good for you, but it's cheaply made and coated in so much sweet stuff that it's hard to finish and leaves a bad taste in your mouth. Also, it is completely unrealistic and misleading; God is not a genie in a bottle who grants wishes, and having faith doesn't get you everything you want. 
 
If all that doesn't bother you, watching a small child use racial slurs for an hour and a half probably will. As stated by other reviewers, not one adult (not even the priest trying to help the boy) tell him that referring to anyone as JAP isn't a very Christian thing to do. (never mind the disrespecting of his elders) Especially when said little boy is being bullied and called names himself throughout the entire film. (dwarf, midgit etc.). <br/><br/>And if THAT doesn't set off your alarm bells then the fact that this film (and the title character) are NAMED after the codename for the atomic bomb dropped on the Japanese city of Hiroshima should; 66,000 people were killed as a direct result of the Hiroshima blast, and 69,000 were injured to varying degrees. Of those deaths, ONLY 20,000 were members of the Imperial Japanese Army.
Not cute, not a wholesome or realistic story, and not worth the time."
"checabear-252-222274","8","0","1","25 August 2015"," Back to the future
","Quite a surprising film, i figured out the ending half way through the movie. They don't really make movies like this any more, like a painted canvas that tells a story, where you see something new each time you look at it. It also has layered all sorts of themes and story. Very much like literature, ""the godfather"" was like that. This movie had some cgi in it but it was used to push the narrative forward not the narrative itself. Reminds me of the movie from the 30s to the early 60s. Where the film just told a story usually about the human condition. No car crashes, zombies, capes etc..i used to walk out of the theatre back then and wonder that film was just about a man and woman talking ala ""of human bondage"",vertigo. It takes a lot of work to keep ones attention to keep watching when it is only a snapshot in the life of a little boy during wartime. There was paper towel times, i came away grateful that the world has more or less been in peace for this long period. Better then rom-com regardless of the ending much of the had sadness and reluctant hopefulness. Good movie."
"maryronetteortiz","8","0","1","22 August 2015"," Heart-warming Film for All Ages
","If you are looking for a movie that will lift your spirits up, teach you lessons about life and make you cry at the same time, this movie is the one. Little Boy, captures what it's like during the world war 2 . It also gives you a insight on faith,as it shows different perceptions on faith for different people or religion. This movie proved that, with faith you can be powerful and do the impossible. It also tackles different issues such as racism and bullying. This made the movie, much easier to grasp, because, it's relatable. <br/><br/>The acting of the characters were amazing. All of the actors gave justice to the role they were supposed to portray, especially the little boy, played by Jakob Salvati. His acting is pure, will make you feel things, make you smile and cry. The musical score,fits the details of the movie. The cinematography is just beautiful. <br/><br/>The reason why, I'm not giving it a perfect 10 is because, even if it was a movie to remember. I find the plot a LITTLE predictable or clichÃ©. And that's it. That's the only, thing that I didn't quite like. But, overall, It's a movie that every family should watch. :)"
"sfcespo","10","0","5","12 May 2015"," ""Little Boy"" is truly ""a modern classic""
","""Little Boy"" is a great movie that is actually very diverse in subject matter and theme. This wonderful film actually takes on several and various social topics and it is not afraid to address them. Bullying, racism and war are among those. But overall, this is a great ""father/son"" family film as well, that displays a father's love for his family and his son's love for his father and family.<br/><br/>There is a lot of hope and optimism conveyed throughout this film and the subject of ""doing the right thing"" is also realistically portrayed as being both challenging and rewarding. The ""7 acts of kindness,"" also know as ""works of mercy,"" are depicted in this film and many Catholics would recognize these works. Those who represent the Catholic Church (priests), are actually shown in a positive light for a change. This film contains action, humor, drama and some ""imaginative and fantasy"" type sequences thrown in, which really do support this movie's plot. <br/><br/>""Little Boy"" is actually for the most part a lot of fun to watch as well. It's hard to imagine a film that deals with such serious topics and ""hard times"" as being fun, but overall the film is very enjoyable for the entire family. It is rated PG-13 probably because of the subject matter of war and the occasional violence or ""threat of violence"" depicted in a few scenes with local ""townsfolk"". <br/><br/>The cast is a great one and the acting is very believable and realistic. The cinematography is beautiful, the sets, clothing and automobiles are authentic and the soundtrack is very good. The overall production and direction of the film is impeccable and just awesome to watch. <br/><br/>Also, comic book fans, (and this hasn't been bought up in the other reviews that I have read) especially Golden Age Comic fans should see this film as it ""authentically"" shows how much an important part of our ""pop culture"" these were during the WWII era.<br/><br/>Obviously ""Little Boy"" will appeal to Roman Catholics and others of the Judeo/Christian faiths. But really, I believe that this film would appeal to anyone who seeks a good quality film that's not afraid to tackle serious issues with an overall positive message. Therefore this film, I believe, would appeal to those of many different faiths as well and I agree with Cal Thomas who wrote that, ""Little Boy"",""could be a modern classic"". I believe that it is ""a modern classic"" and that there are so few recent films that could be considered as such. So, my recommendation for you is to ""annoy the critics"" and go see this film that has a happy ending for a change, as it is a very refreshing and a very rewarding film to watch. Thank you for reading this."
"blufrog49","9","0","4","6 May 2015"," Should become a classic
","This is an absolutely wonderful movie. At times I was reminded of ""Stand by Me"" and ""A Christmas Story."" This film belongs with those classics. Although it specifically will appeal to baby boomers, its overall appeal should be relevant to everyone. Children may need a little history on WW2 before seeing it, but the theme is universal.<br/><br/>It's a period piece, so that there are no African Americans is somewhat understandable, and one wonders why the single Japanese resident chooses to stay in O'Hare, but the main message transcends all time.<br/><br/>I hadn't done much research on this film in advance and was pleasantly surprised. ""Shocked"" might even be appropriate to describe my reaction when I saw that it is a Roma Downey/Mark Burnett film. It is not preachy at all.<br/><br/>I think I would have preferred a different actor than Kevin James (too familiar) in the role of Dr. Fox, but he provided levity along with MANY other moments in the film, which is part of what makes it so unique and special. I HOPE this film becomes a classic (and a money-maker) because it certainly deserves to.<br/><br/>Go see it--and take a hankie."
"zapboom","10","0","6","4 May 2015"," Best Inspiring Movie of the Year
","Little Boy is a beautiful movie based on never giving up. <br/><br/>It's World War ll & Pepper's dad gets sent to fight against the Japanese. Pepper finds out that if you have faith as small as a mustard seed, you can move a mountain. This little boy will do anything to bring his dad home, safely.<br/><br/>I can't explain how beautiful, and amazing this movie was in words. I cried the whole, entire movie, and I also laughed. This movie shows you what can happen when you have just a little faith. This movie inspired me, as well as made me happy. I recommend this movie to everyone. If you watch this movie, you won't regret it!!! Zap N Boom"
"hallmarkone","10","0","5","4 May 2015"," Little Boy
","This is a really good movie. It is very family oriented. Does that mean that 4 and 7 will understand it, no. It is more geared toward 10 and up, an age we often forget when it comes to entertainment. It is rated pg-13 because there are a few war scenes. <br/><br/>This movie is for those children who are coming of age when they start to be able to ask questions on life. I took a 10 year old and he liked it and wasn't perplexed by the subject matter at all.<br/><br/>It is a very upbeat type of movie, the kind they made in the 30's and 40's and 50's and even brings you back to the time of Norma Rockwell and the Frank Capra style movies. <br/><br/>So if you are looking for somethings for your older children to do, then attend this movie."
"cis-86337","10","0","5","3 May 2015"," Touching movie
","An inspirational movie that makes you reflect about faith, prejudice and racism. This movie is suited for all family and has a message of hope and compassion through the eyes of an innocent child.<br/><br/>Little boy's father is his only friend, his hero and when he decided to go to the war, little boy felt sad and hopeless . One day he hears ""if you have faith as a small as a mustard see, you would be able to move a mountain"". Thus, he believes ""his magic"" and faith can end the war and bring his father back to home. His ""magic"" and charming change the way other people believe and make the viewer realize that all dreams can be possible to achieve."
"edgar-flotte","10","0","5","30 April 2015"," I loved the movie... and you will too.
","This is an amazing movie. Anyone bashing this movie shows they have no heart. This movie will take you to a roller-coaster of emotions and not any movie can do that. Only good movies. Very good actually. The movie is not perfect and it has slow moments but for being Verastegui's first movie, he did a fantastic job!! A must see for anyone who would like to know what made this the best country in the planet. Love, perseverance, patriotism and moral values. I really disagree with the negative ratings by the critics as they are rating the movie based on their personal beliefs and not with an objective perspective. They seem to be annoyed by the fact that the movie is taking place in California in the 1940's when Catholicism was a very common religion among the citizens and the movie portrays the fact. But they seem to feel ""bombarded"" by the religious themes in the movie which do not adhere to their modern lifestyle. Well the movie is not taking place in today's California so rate it for what it is and not based on what your religious beliefs are."
"wpalcher","8","0","4","28 April 2015"," A wonderful story about people I could care about
","My husband and I both enjoyed this movie about a little boy named Pepper who desperately wants to do something to help his father come home safely from WWII. He has a fascination with magic. Can magic bring his father home? He's been told by a kind pastor that faith the size of a tiny mustard seed is strong enough to move a mountain. How can he have that kind of faith and use it to bring his father home? <br/><br/>One can almost see the boy's struggle with understanding the difference between the two--magic and faith. The pastor's hands-on way to help him build his faith, a list of the corporal acts of mercy, gives him a way to start where he is with his fascination with magic and build his spiritual muscles, so to speak, to become a more compassionate and faith-filled child.<br/><br/>Like all movies, this one has a few flaws. I felt that the older brother's change of heart at one point was too abrupt and that Pepper's grunting attempts to harness the power of his mind and of his faith were a little overplayed. Nevertheless, the emotional impact of the film was intense, I cared what happened to the people in the story, and important, timely issues were treated without becoming preachy. Racial prejudice, bullying, and the impact of war on the participants and their families in particular, and all people in general--all of these issues were woven together to create an uplifting story that inspires the viewer to tend a personal mustard seed of faith and go out to move a mountain."
"linzaf","10","0","7","27 April 2015"," Amazing Movie!
","I was pleased to be able to see this movie in LA. <br/><br/>This movie really motivates us to try to move mountains of love, happiness, friendship and forgiveness. <br/><br/>To believe that our Faith can help us to reach a good goal that our heart as a human being we do all have in our minds, but some times we just need a history that REMEMBER us that we can do it! <br/><br/>One of the most beautiful films I have ever seen. <br/><br/>Amazing scenes, music, story, and above all significant message....you do not go out being the same human being.<br/><br/>It is a ""must see"" film with all family members. ""Do you think you can do it?"""
"mariamshaie","10","0","7","27 April 2015"," Unless you become like one of these ( children), you will not enter the kingdom of heaven!!!
","The movie was very beautiful to behold- uniquely so! Yet critics are choosing to overlook ALEJANDRO' S genius in cinematography. The movie IS packed, so I enjoyed unpacking it n the unhurried pace of the movie allowed me to do that! <br/><br/>I LOVED JACOB's stellar performance-he is gifted, but critics missed this OBVIOUS fact, too! The movie offers a few lessons, but I guess it takes a child-like heart to see them, n JADED critics WILL also miss it's message that we need to awaken the LITTLE BOY in us so that we DON'T lose our sense of WONDER. <br/><br/>Let's heed Jesus' words of warning to his jaded apostles: unless you become like one of these e.g. JACOB SALVATI, you will NOT enter the Kingdom of Heaven! Nor will we be able to enter paradise if we DON'T feed the hungry, clothe the naked visit the sick n those in prison bury the dead...sadly, there are many dead people who need the Little Boy awakened in them."
"clejon","10","0","6","26 April 2015"," Extremely good movie
","I almost did go see this moving because of the impact the critic rating made on the movie. But when I reviewed the regular folks to actually go see it, I was sold. And I read most of the reviews and most were very favorable. I watch a lot of tear jerking movies and often I will experience some pain in my eyes as they thy to create tears. But when I watched this movie, the pain came again but also the tears, and more tears and more tears. I couldn't stop until most of the credits were over. Damn, this move really got to me. And that is what the movie was supposed to do. It wasn't the production and effects but the story that grabs you. Excellent story. War is terrible and World War II was extra terrible. Millions lost their lives, Jews, Germans, Russians, British, French and Japanese. Even two whole major towns in Japan lost millions of innocent civilians so the war could come to an end. If we attacked Japan taken beaches, many more lives would have been lost. My son spent 5 trips to Afghanistan and Iraq stationed with Green Beret Teams on remote fire bases going out trying to find and kill Taliban. Very dangerous work. We were on pins and needles waiting until he came home. And many of his friends did not make it or got seriously injured. This story is real to us because experienced the same feelings."
"molliehalpern","10","0","6","25 April 2015"," Motivating to do good
","Although this movie takes place in the WW2-era, it deals with issues still relevant today. Its makes you think - how much has society really changed? Critics may say this is ""religious"" but they are wrong. This movie isn't religious, it's about humanity. It can appeal to everyone - whether or not they are ""religious"". If critics see ""religion"" and ""traditional values"" as a bad thing, or not in line with their personal beliefs that is all well and good, but it should have no reflection on the value of the movie itself. This cast is superbÂ…and the list goes on. Remember, film is about expression and if expressing themes such as faith in people and yourself, the shallowness of discrimination and the power of friendship was the goal- then this movie achieved it."
"melissareed","10","0","6","25 April 2015"," Powerfully magnetic, inspirational film of faith and courage!
","Powerfully magnetic and inspirational! Amazing storyline portrayed by outstanding actors! A wonderful opportunity for families to see the movie together!<br/><br/>Little Boy is a film that positively encourages people to love one another and emphasizes the importance of having faith. The movie centers around the little boy, which sends the message that even small things can accomplish greatness with the power of faith, hope, and love. <br/><br/>The road may be narrow, but it is films like this that hope to impact people in profound and meaningful ways long after its viewing. In the midst of this increasingly secular world, it is important for people to hold true to positive convictions, morals, and values. Little boy has courageously done exactly that!"
"cubana-01008","10","0","6","25 April 2015"," The little boy that could!!!!
","Simply...BEAUTIFUL!!!This is a very poignant, inspirational movie. Take the whole family to see it! It will capture your heart. This movie came at a time when the world needs hope. The instructions are easy...have faith, do good and your reward will be greatly compensated. Great Christian values that stand the test of time. Expect a room full of tears, laughter, and cheer. The music was delightful! Dear friends, don't listen to the un-Holy-wood reviews. They are wrong, biased and misleading. See the movie for yourself!!!! Please be your own judge!!!You will be filled with great joy. Soak in the beautiful message this movie will instill in all. BELIEVE!!!!"
"sharonleary-54414","10","0","7","24 April 2015"," Family film
","A great family film that everyone will enjoy! Bring the tissues if you are a ""crier"" like me! Very touching. It's nice to be able to take the kids to a movie and not worry about what they will see or hear that will be offensive or inappropriate. In my opinion, the PG-13 rating on this movie does not make it unsuitable for little ones. My husband and son, who primarily like action movies and are a little harder to please, both enjoyed the movie also. We don't find too many movies the whole family wants to see together, but Little Boy is definitely one for everyone! Gos see it! You will walk out of the theater stirred up to use your faith and make a difference in the world!"
"creed-58346","10","0","8","24 April 2015"," Little Boy is a film for everyone!
","This movie is about feeling and seeing through the eyes of a little boy who has a heart full of courage and hope. This film makes you realize that all people have the same humanly needs and emotions. Regardless of age, race, gender, faith and religion, any person can identify with the overarching message of love. No matter who you are, we all feel sad, happy, courageous, hopeful, determined, etc. From the beginning to end of the film, I was completely lost in the moment, learning and growing along with the characters, feeling the way they did through every triumph and challenge. I felt like a better person after watching this film. Who doesn't want to walk away from a film where they feel positive and changed?"
"jhidalgo-37117","10","0","8","24 April 2015"," If you feel like there's something missing in your life - watch this movie!
","I LOVED Little Boy! It's a must see for anyone who feels in need of direction in their life. Faith, love, family, heart are themes of this movie that will inspire you to want to live your life as the best version of yourself. The movie has a universal message of love, unity and being of service to others, which is something we can all use more of - regardless of religious belief. It doesn't impose any beliefs on the viewer as much as givie us food for thought. Allowing us to take a look at our lives and how we choose to live it. If you watch this movie with and open heart and open mind, I know you will enjoy it! Best of all, its a movie the whole family can watch."
"miket-22278","10","0","7","24 April 2015"," Hooray for Little Boy!
","A surprisingly moving, poignant and memorable family film about faith, family and friendship. LITTLE BOY is a powerful and moving, utterly unique story that will capture your heart and inspire your faith. It tells the heartwarming story of a little boy who is willing to do whatever it takes to bring his dad home from World War II alive. Set in the 40's, Little Boy is a cinematic classic that captures the wonder of life, faith and struggles through the eyes of an 8-year-old boy. Central to the film's story line is ""The List"", a ""magical card"" a priest gives Little Boy to help him do good and increase his faith. The List is well known to many as the corporal works of mercy. Plan to take your entire family to see this film and spend time talking about the power of faith, of family, and the need for reconciliation in our selves, our families and our community. I was not expecting much more than a feel good movie, but was moved much more deeply throughout the entire film by the depth of the story line, the excellent acting and the engaging plot lines. Definitely worth seeing more than once and worth bringing the entire family. It's about time there were strong films for the entire family like this one. Hooray for Little Boy!"
"mikejmorin","9","0","6","24 April 2015"," I thought a piece of great movie-making
","I believe LITTLE BOY hits. I've seen it twice. Much enjoyed it both times. It doesn't back away from admitting that despite 'faith' of whatever type, there can come trying times in life, and seems to me to ask the audience to ponder if one needs help in such times, then where might one go for help in those times. Some people think they have the answers. Some humbly admit they not sure sometimes, leading to questions being asked about such. And WW2 as big an event as any for such pondering, I'd think.<br/><br/>The characters in LITTLE BOY do not all behave or think the same things, regarding how to act in trying times, or what to have faith in or why? <br/><br/>And I don't think it answers the question on 'faith' for the audience, it rather asks the question to the audience in some ways. Also a great reminder to me re: do I prejudge or bully? Think I am better for having seen this movie, and it was enjoyable to see too. <br/><br/>Very 'moving'. I much recommend it, but not sure its for 10 or 11 yo's or under-- couple scenes pretty intense."
"wclark-89254","10","0","8","24 April 2015"," Excellent Acting !
","I loved this movie ! The casting of the actors for the characters was excellent ! Cary-Hiroyuki Tagawa (Hashimoto) should be nominated for Best Supporting Actor ! The depth in the script for ""Hashimoto"" shows so many human emotions! His character faces racism and humiliation but he shows true strength to overcome peacefully. His character shows only kindness and love in the face of a time of discrimination to Japanese Americans during World War II. This movie is well written and has several subtle messages in it. Jakob Salvati (Little Boy) was excellent but I honestly feel that all the actors in this movie showed first rate acting in terms of showing emotion and depth of the characters. This movie is not just some movie on ""faith"" or ""religion"". This movie will make you laugh,cry and feel better that there is still some hope in this world ! I believe!"
"clairekeith","10","0","8","24 April 2015"," Allow it to capture your heart!
","This film will capture your heart, if you allow it to! If you can remember being a child and can remember how you saw the world very differently from how you see it today as a adult, then you will understand the beauty behind this film. Of course, this little boy took literally what he was told. That he could bring home his father, if he believed! And so he believed and we wanted to believe too! Don't all of us want faith like a child? To believe in miracles, to believe in the possibility of love conquering all. So, go back to the good feel days of being a child and see this movie. It might change the way you see the world!"
