"username","rating","helpful","total","date","title","review"
"RJBurke1942","8","21","30","9 October 2006"," Not what the rookie expected...but it was ordered
","Finally, a movie where Denzel Washington plays the bad guy! And, wins a well-deserved Oscar for Best Actor. Moreover, Ethan Hawke was nominated for Best Supporting Actor.<br/><br/>So, this movie has two great performances to see, as the rogue cop, Alonzo Harris (Washington) takes on the new wannabe narc rookie, Jake (Hawke) on his very first day on the job. And, what a day it is...<br/><br/>There are three threads to this complex plot: first, Alonzo has the Russian Mafia after him and must deal with the problem or die  there's a contract out on him, and those Russian types just don't mess around; Alonzo also has a group of dirty cops who are getting ready to take down another long-time dirty cop who's been supplying drugs for years  and Alonzo and his gang intend to cash in; and, finally, Alonzo has a do-gooder rookie who thinks he's on the job to actually do good for others, instead of just doing good for himself  money-wise that is.<br/><br/>So, where're the real bad guys, you ask? Well, they're either wearing suits and pulling Alonzo's chain in the big end of town or, they're sitting on the sidelines of the really bad areas, waiting for Alonzo and his buddies to mess things up for themselves  so that they can then cash in...<br/><br/>A big part of the plot is somewhat artificial because Jake's eventual success, shall I say, on his first day comes only as a result of a very fortuitous co-incidence when he saves a young schoolgirl from an attempted rape. It's a crucial event, and I suppose the screenwriter figured that only one unlikely co-incidence was okay. I guess so...<br/><br/>Apart from that, it is a fast paced, beautifully edited and photographed, non-stop, rip-roaring, pulsating, wisecracking, boom and bust, kick-butt action movie that left me dazed after first viewing. A second viewing helped to clear up some of the more confusing details. You might want to watch it twice also, but if you like Denzel, then you'll watch this one at least once."
"OrigKRN","10","9","12","30 June 2015"," One Word...Classic!
","First off Denzel Washington was amazing! This is truly one of his finest movies ever. You must watch this if you are a Denzel Fan! His portrayal of his role as a police officer is just simply amazing.<br/><br/>This movie is straight up action, crazy thrills and a huge roller coaster like feeling! It is a classic police movie but with a bad boy twist. You will feel like a troublemaker but also a hero at the same time when you are done watching this! The movie shows how far people are truly willing to go for their life. Your eyes will never close for a single second because something interesting is always happening! Hey people love things always happening. Hands down simply amazing!"
"hike_on","4","81","150","1 December 2001"," A filmmaker's dilemma (some spoilage included)
","Do you take big money from a studio, thus enabling you to hire the actor that could make your movie great, knowing that the studio will make certain script requirements guaranteed to ruin the whole thing?<br/><br/>This movie was so bad, but came so close to being so good.  I was thrilled for the first, say, 105 minutes of Training Day.  Then, rather than giving us a shocking ending, which would have been ok, or an ambiguous ending, which would have been better, we are given a cheesy formulaic ending.  Not only that, the last 15 minutes are an assault on the viewer's intelligence. We are required to believe that Hawke's character would give up his weapon, we are hit with a ridiculous coincidence with the wallet, and it is suggested that our hero would know how to use LA's bus system to travel (quickly, another joke) from Boyle Heights to South Central (for those of you not from here, that would not happen).  Then Washington's character leaves Hawke's alive, and...oh forget it, the list just keeps going.<br/><br/>But up until that point, I was so impressed.  Hawke's internal struggle was great to watch, and pretty plausible.  Washington, awful as his character was, was a joy to watch.  It was fairly reflective of local issues, coming on the heels of the Rampart police scandal, in which cops in one part of the city (where most of the movie was set) took over the streets, making a huge impact in crime while doing some terrible things.  The action scenes (until the latter moments) were fairly realistic looking and fun to watch.  The character actors in smaller roles (Macy Gray, Snoop Dogg, and especially Cliff Curtis and his friends) were outstanding.  You know, this movie had everything I would have wanted, except for an ending that didn't p*** me off.<br/><br/>Go see this movie, but once it moves to the bathtub, feel free to stop."
"screenman","7","13","19","10 May 2009"," Adequate
","With two very engaging actors taking lead roles, in the form of Denzel Washington and Ethan Hawke, this movie seemed to promise a great deal. Yet somehow it never live up to its pretensions.<br/><br/>The beginning was almost a cliché of the genre, in which Hawke as naive rookie gets treated with cynical contempt by his street-wise bad-ass mentor, Washington. The whole thing has a slightly de-ja-vu look about it, as other equally good movies resonate in one's memory. <br/><br/>But just as it begins shuffling towards Boredom Street, the plot quickens and undergoes a dramatic and unexpected shift. A likable bad guy, played by reliable Scott Glenn is ruthlessly slain by the mentor (who has clearly crossed the line) in punctuation for stealing his $4million stash. The whole thing is rigged to look like a shake-down that went wrong. It certainly gets your attention. <br/><br/>Needless to say; the rookie wants no part of it and declines his share in the pay-off. You know from that point on that a collision course is inevitable. <br/><br/>Later this rookie is left in the hands of a bunch of homicidal Hispanics who have evidently been paid by his mentor to whack him. He survives this experience by a coincidence that borders upon the supernatural and is rather hard to take seriously. Still; he does, and now goes after his 'villain' mentor. <br/><br/>After that we are back to formulaic again. The ending is as weak as the beginning. Our rookie survives, the mentor gets wasted (by Russian mafia types) there's a brief off-camera newscast voice-over explaining that he's a 'hero' cop who died in the line of duty, blah,blah, blah.<br/><br/>A group of shady senior law officers referred to as the Three Wise Men and who are also evidently rotten as hell - of which Tom Berenger is wasted in a cameo role - are never seen or heard from again. It's a very incomplete and unsatisfactory denouement. I'm left thinking that the money or the celluloid just ran out before the story could be wound up.<br/><br/>You can see hints of 'Serpico' - which is more believable, 'The Rookie' - which is more fun, 'Deep Cover' which is more gripping, and one or two others. This work is adequate. The script is decent; acting is mostly good; location, lighting and sound do the business. Editing seems a bit choppy at times. It lights up predictably, shines brightly for a while, but fades without much flair. <br/><br/>Worth a watch if you get the chance, but not recommended for any particular quality."
"submerged99","Null","62","116","20 January 2003"," unrealistic and disappointing
","*Spoilers*<br/><br/>I watched Training Day a few days ago and thought the movie had some major plot holes and wasn't impressed by DW's perfomance.<br/><br/>""King Kong aint got nothing on me?"" come on... I can think of other characters he's played that were much better than his Training Day character...Alonzo.<br/><br/>I was wondering why the whole elaborate set-up for Hoyt (Ethan Hawke) to take the fall. Why didn't Alonzo simply shoot Scott Glenn, take his money, and leave the body until someone discovered it and conclude Glenn  killed by robbers?<br/><br/>Also, after when they were in Glenn's house, they dug a big hole in his kitchen to get the money that had been buried in a chest. They cut through the floor with an ax and dug it out. After Alonzo shoots his partner, they radio the dispatch to tell them an officer has been shot.<br/><br/>This would've gotten an immediate response from all cops in the area. How did they fill in the hole in the kitchen so quickly and replace the floor boards they chopped up witht he ax? If they didn't do that and the hole was still uncovered..it seems like a homicide detective would have been somewhat curious about it and would have asked questions.<br/><br/>Plus, they tell the officers that Hoyt was shot Glenn and the cops don't take him in for questioning and let him continue on his shift. It's seems like he would've at the very least been taken off his shift until internal affairs investigated the shooting.<br/><br/>Next, Alonzo leaves Hoyt with some gangsters, assuming they were going to kill hoyt. How did Alonzo plan to explain that to his supervisors? He abandons his partner on the first day, his partner disappears and no one would think twice about it?<br/><br/>Police Chief""Detective Alonzo, your partner is missing, he never clocked out of his shift and his wife and family want to know what happened to him. Can you tell us what happened to your partner and why you never reported his disappearance to us?""<br/><br/>Detective Alonzo""Chief, I went to see some Mexican gangsters with Hoyt, while we were still on duty. When I was ready to leave, Hoyt was playing cards with the gangsters and drinking with them. He was having such a good time that I decided to let him stay. I didn't think it was important and that's why I never reported it to anyone.""<br/><br/>I guess I could go on and on about this movie but I was extremely disappointed with it and expected more out of it."
"sllovejoy","Null","49","97","12 June 2002"," Didn't like it much
","I thought the bad guy was ""too bad"".  Maybe there are people in the world who are that bad, but I don't find movies about them very interesting.  I did not see any complexity in his character at all, and no redeeming qualities - the witch in Wizard of Oz was more likeable.<br/><br/>As for the ""good cop"", he was just a greedy wimp.  (SPOILERS)  Sure, he turns down the buttload of money he's offered after the bad guy kills the drug dealer...  but does that matter?  Through most of the movie he puts up with or participates in illegal activities ""against his will"" - why? - because he wants to work his way up the ladder to a better job - why? - for the MONEY.  ""You should see the houses THEY live in"" he says to his wife in the first scene.  He acts so righteously offended by the bad cop right from the beginning, but goes along and goes along because he wants to attain his career goals.  Some moral high-ground, huh?<br/><br/>The bad cop was bad right from the start - the rookie had no reason to respect him, take his advice, or want to follow in his footsteps.  I much prefer corruption movies where the bad guy's evilness slowly leaks out into the story, and where the rookie at first has reason to trust and respect him.  The moral dilemma and internal conflict of having to change your view of someone is just much more interesting than knowing from the start that he's a jerk.<br/><br/>So the two main characters just left me feeling nothing except annoyed.<br/><br/>Then, there's the plot.  I found too many things hard to swallow - that Washington's character was so very very bad and had apparently never been caught at it (yeah, there are corrupt cops, but this was too much), that he would involve the rookie in THAT MUCH corruption on his first day as a ""test"" of his character, that Washington's character thought even for a second that the rookie would just buy into his bulls*** and cover for him... I thought it was contrived and basically made no sense.<br/><br/>The only thing that I *did* like plot-wise was the most contrived thing of all - the young woman the rookie saved turning out to be the cousin of the man who later would have killed him.  Now THAT'S a contrivance I would have liked if the rest of the movie hadn't annoyed me so much.  Sure, it's totally unrealistic, but at least it had some sort of point to make.<br/><br/>All in all, it kept me awake and provided minimal entertainment.  It was interesting seeing Washington being a bad man.  But I wouldn't see it again or recommend it."
"Superunknovvn","4","54","111","28 October 2005"," Oscar material? Yeah, right...
","""Training Day"" is a third rate cop drama/thriller with an uninteresting plot and not one believable character. The movie couldn't be further removed from reality. If this was supposed to be a brainless action movie it wouldn't bother me that much, but since this flick has won an Oscar one can't be so forgiving.<br/><br/>It's good to see Denzel Washington not preaching about American History or Human Rights for once, but that's not saying he can't give any speeches here. He still finds more than his share of opportunities to go on and on about the tough life on the street, what it means to be a cop, etc., etc. His character is a joke. The things he is saying all day are so obviously BS, that no one would buy it. Ethan Hawke's character is ridiculously naive and/or stupid to fall for Washington's excuses every time he screwed up again. Good cop/bad cop are just two of the stereotypes in the movie. Add to this countless ""ghetto nigga""-clichés, a peaceful drug dealer who wants to quit the business and start a new life, and a bunch of brutal but honorable ""gangstaz"". This is no portrayal of reality, it's a kid's (or an ignorant white guy's) imagination of life in the drug squad.<br/><br/>What's worst is that the movie isn't even entertaining for the first hour or so. It's not until the third act, when we've finally accepted the stupid nature of the movie, that it gets a bit thrilling. It's still implausible and annoying how all of a sudden every character turns against the bad guy. I can't figure out how this shallow script convinced anybody. There are better dramas and there are way better cop movies out there. This ""Training Day"" is better soon forgotten."
"slinky-8","Null","37","75","18 April 2002"," A Shocking Farce
","After seeing this movie I was convinced that the Academy Awards is fixed. Where do I begin with the absurd implausibility and script of this film? What starts off with a decent premise disintegrates about midway through the movie where the ""rogue"" cop can somehow get away with virtually everything. Denzel is a baddie that is not only untouchable, but seems to have been unnoticed by everyone, including the press and those who are not involved in the corrupt underground. The plot holes are gaping, especially where he leaves his partner to an uncertain fate for reasons unexplained and with an escape that gives a whole new meaning to the words ""deus ex machina."" The ending, where a white man can simply walk through a tough black neighborhood and then get their backing, was about as awkward as John Goodman on a tightrope. Worse is how Washington's partner is able to pull of physical feats that rival those of coming back from being pummeled more than Rockey and being able to leap tall buildings in a single bound *and* showing strength and ""stickum"" like Superman and Spiderman. You'll wonder who thought up this tripe. Denzel Washington is a fine actor but the script was so awful that Denzel was left with the memorable tag line ""you shot me in the a**!!!!"" I fail to see how any actor could win an Oscar with such a poor script. The ""all black win"" at the Oscars was unquestionably pre-scripted for this warm fuzzy feeling of accomplishment to America. Denzel may deserve an Oscar for another film, but combine this tripe with Halle Berry (and there were plenty of other films and performances that were far better than hers) and you can understand what kind of contrived garbage you have here. If you want to see another fine black actor who hasn't won an Oscar and should have that appears in an awful film that should, unfortunately, prevent him from receiving an Oscar, go see Morgan Freeman in ""Along Came a Spider"" -- another contrived piece of garbage."
"vmxa","Null","39","80","5 August 2002"," It was hard to watch, just too ridiculous.
","The idea that anyone would add an untested person to a hit squad on day one can only fly in the movies. I understand the contempt that many have for the police, but could they not make this in any way that I could accept it? Bad cops, yes moronic one no thanks. Build up to the corruption, that we can buy. Must all movies have those cliche scenes where the hero gives the bad his chance to jump him? At least they skipped the I dropped my gun bit. While I am at it, can we stop with the outrageous come backs from a beating that would leave one without the means to retaliate? It was not a horrible movie and had talented actors, but I could not get past the main thesis."
"mrpink_hailtotheking","5","34","69","19 August 2002"," I'm sorry but I didnt really like this movie.
","It was a good concept and it looked pretty promising, but it kind of just bugged me as it went along. Its probably more of my problem then it is the films but it never really caught my interest. I kept expecting the 2 characters to run into a big plot, but that never happened. It was more of an assortment of things, which I wasnt prepared for. And (I dont care if he won an Oscar for it) I really hated Denzel Washington's character. And not in the good way that they wanted me to (i.e. Tom Berenger's Sgt. Barnes in Platoon) but more just in an annoying ""Oh my god, why wont you die already!?!"" way (i.e. That spoon kid from Mimic). It just seemed like he was TRYING to win an Oscar for it. I never really believed him as the character (that was problem with Denzel in John Q too. But I did happen to like that movie a lot better then this one.)<br/><br/>It did have some good movies. Some of the situations they got in were very cool and I did like Ethan Hawke's character and some of the other supporting cast. So it wasnt a total loss. But still I didnt like it much. I give it a 4, maybe a 4 and a half out of 10."
"mreisman","6","35","72","23 February 2003"," More plot holes than bullet holes
","I'm not really sure what the point of this movie was, other than to look cool and to give Denzel a badass persona with which to chew the scenery. The characters make reference to the ""chess game"" going on between them, but it's really a game of kick the can.  They only manage to keep it moving forward one hour, at which point it just could becomes a big checkers endgame, full of black-leather gold-chain-danglin' fury, signifying nothing. This movie pistol whips you with countless racial stereotypes, and F's you up with an anticlimactic, silly ending that would be satisfying only after a hit of PCP-laced dope.  The friends who recommended this to me ought get their own special brand of ""street justice"".  Garbage."
"TxMike","Null","15","27","11 June 2007"," Fine acting, but a disappointing movie overall.
","I was anxious to see ""Training Day"" because Denzel Washington won the Oscar for his performance. It indeed was an Oscar-caliber performance, but that alone doesn't make it a great film. In fact, to me it is seriously flawed.<br/><br/>As Denzel said in an interview this week, when he found out his character met such a finality, he took license to make him a really bad guy. With perhaps noble intentions, this cop deals out his own form of justice to the drug traffickers, in one scene shooting Scott Glenn's character with a shotgun in his apartment, then telling the other officers present how they should relate the incident to authorities. Denzel was also a cheating husband, with a primary family of wife and 4 sons, and a young son on the side with a Hispanic woman in the ""hood.""<br/><br/>Ethan Hawke plays an honest, by-the-book type of guy who is also street smart and capable of handling himself, a good cop. He eventually gets the upper hand on Denzel, after being abandoned for dead among Latino gambler thugs, and prevents him from getting the stolen money to the payoff point.<br/><br/>The following comments contain information which may be considered SPOILERS for those who have not yet seen Training Day.<br/><br/>The story covers one day, from early morning to midnight, it is Ethan Hawke's first day ""training"" with corrupt cop Denzel to become a narcotics officer. It ends when Denzel, unable to get the $Millions to the Russians by midnight, is gunned down at a stoplight by a half-dozen or so Russians. But I get ahead of myself.<br/><br/>Although difficult to watch at many points, most of the first 3/4 of the film has a realistic, ingenuous feel to it. Then the last parts become disingenuous. After a brutal fight, Hawke drops from the roof onto the hood of Denzel's car? Denzel, instead of getting out and disposing of him does a multiple car-ram routine in the parking lot? Denzel flaunts disobedience of all the rules, even pointing a gun at another driver in mid-day, but at midnight, on a deserted street stops and waits for a light to change to green?? That was obviously done only to stage the finality where the Russians box him in and then start shooting. A rather promising story, once again, ruined by a poor and unimaginative end game. Staged fights, near-executions, saved-by-a-phone-call scene, car crashes, slow-motion execution do not a good movie make.<br/><br/>I saw it on DVD. While the picture and sound are fine, and there are a couple of interesting extras, overall the presentation by modern standards is average at best. Overall a disappointment, with much foul language and crude sexual references, and I will not recommend ""Training Day"" to friends."
