"username","rating","helpful","total","date","title","review"
"Alastair-clark","Null","1","2","3 April 2003"," Better than Goodfellas
","I honestly cannot believe that Goodfellas is seen as Scorcese's best film, Yes of course it is a classic, that I am not disputing but surely Casino should be heralded higher than Goodfellas.Firstly, Casino is a far more ambitious and therefore more difficult movie to pull off than Goodfellas.Yes Goodfellas is ambitious, it follows the entire true  life story of a Gangster, but Casino tries to analyse in detail the entire inner most workings of a money spinning empire and its downfall during the early 1970s. Secondly,the plot is more complex as a result. It interweaves the lifes of gangsters, professional gamblers, pimps into the corrupt day to day workings of a las vegas casino and thirdly the ending has far more conclusion to it than goodfellas.Yes Goodfellas has a better Soundtrack but casino has epic classical music which symbolises this idea of extreme power, the casino being a form of heaven and the casino manager(Robert Deniro)playing a metaphorical god.It is certainly underrated and certainly should be placed higher up in a pedastool.Believe me this film is stunning, this film is a classic and this film is the best of all gangster films. Believe me it works!Watch it now!!!"
"pingu-1","Null","1","2","19 February 2003"," really good movie
","This is a really good film since Goodfellas because of the acting performances in the film and the violence in the film was a brutal roller coaster ride which you have to tolerate yourself to see this film. Overall, this is a very good movie and if you are curious, please watch this film!"
"kyle_c","9","1","2","11 December 2002"," **** out of ****
","A fascinating look at the mob-operated Las Vegas casino industry, Casino is a success on every level.  Despite being three hours long, it never gets boring  it's driven by brilliant direction, superb acting, and an interesting screenplay.  Covers familiar ground but never really feels like a retread of Goodfellas, although some make that claim.  The only real similarity is Joe Pesci's character  while he delivers a fine performance, I can't help but feel that his presence is largely their because of his success in Goodfellas.  Regardless, it can hardly be considered a flaw in the film, and it works very well.  An excellent addition to Scorsese's already impressive body of work."
"Sfpsycho415","9","1","2","7 December 2002"," An excellent gangster film!---9/10
","After seeing this and Goodfellas i have come to a theory: All movies should star Robert De Niro and Joe Pesci. These two geniuses can turn any movie into a masterpiece. They can make you laugh and cry pretty much at the same time. The film follows Ace Rothstien (De Niro) when he gets the biggest prize a gambler can get: his own casino. Of course he has to pay the mobsters who gave it to them. He also has to deal with the violent and costly exploits of his friend Nicky (Pesci). Joe Pesci again perfects the loud mouth loose cannon character as he did in Goodfellas, but i think here he was given a more important part. Robert De Niro can not fail. You can see the stress and anger in his eyes in this film. Martin Scorsese is the world's greatest director. Screw the Academy. He should have won the best director Oscar several times by now. I would love to see him do more work with Robert De Niro and Joe Pesci. This is a classic gangster picture that is always compared to Goodfellas. I think they are two different stories and two excellent films. 9/10"
"personguyman","9","1","2","28 November 2002"," underated
","This is the kind of movie that I love, a deep charecter study that shows the development of people that are REAL people, i.e. they do things that actual people would do, they're not just one d charecters that you can't relate to at all. If you liked The Godfather, Pulp Fiction, or Resevoir Dogs, tyhen chances are you'll like this. 9/10"
"ParaGreen","8","1","2","26 September 2002"," Hard stuff
","Very interesting gangster type film.  As good as anything else along these lines, if not better.  It reminded me a lot of the ""Godfather"" trilogy with the language and the killings.  If you like hearing all the versions of ""f***"" about every minute or two, sometimes three times in the same sentence, you'll enjoy this movie.  If you don't mind seeing about 30 or 40 guys getting wacked in the most bloody way conventionally possible, this movie will work for you.  To be fair though, that's what this story was all about so it had to be there.  If this movie is ever on TV, it's about as big a joke as putting on ""Scarface"" on TV.  Half the audio would be bleeps.<br/><br/>DeNero is excellent in this.  If you like him, you'll like this."
"Clive-Silas","Null","1","2","23 September 2002"," Scorsese lets the Goodfellas style overwhelm any substance.
","I have not yet seen the last hour of this movie - it's sitting on a video tape at home.  But last night I sat through the first two hours, and although I wasn't bored, I was reviewing what I had seen in my mind, and frankly it didn't add up to much, really.  It was almost the same rags-to-whacking-people-to-riches-to-whacking-each-other-to-rags story of Goodfellas, without the sense of humour.<br/><br/>More seriously, for Scorsese as a filmmaker, was the absence of any real involvement in the relationships between the characters.  Why Ace and Nicky are best friends is never really explored - all we really see between them is animosity.  Sharon Stone is a beautiful woman, but I was hoping to see something more to indicate exactly why it was Rothstein fell in love with Ginger, other than him telling us so.  The line about trust at the very start of the film is important, but never really seems to be followed up, as it is clear that not only did Rothstein not trust his wife from day one, he was never given the remotest reason to.  Ginger's obsession with riches and jewellry is demonstrated, but never explored, other than perhaps to indicate that she had no taste in jewellry!<br/><br/>I could see absolutely no reason for this movie to be as long as it was, except that it included a lot of scenes that, made by a different director, would have ended up on the cutting room floor.  The whole sequence about the bosses getting annoyed about being skimmed from their skim, to the KC operator moaning about his expenses, to his mouthing off to his parents in the Kansas store, was an utter waste of time (and the faux-reality acting of the mother complaining about his swearing, was a major change in style which only served to jerk you out of the movie you were watching.)<br/><br/>Scorsese made his name by handling different films with different styles, but still making them inimitably his own: Mean Streets is different from Taxi Driver, is different from Raging Bull, is different from The Color Of Money, is different from Goodfellas.  Not many directors have sustained such diversity and originality over 20 years.  But Casino lacks the originality of its predecessors, and it lacks the emotional heart which is essential to any good film."
"Spawn Devil","Null","1","2","7 September 2002"," One of the best Scorsese film!
","A very clever and well done film. I really liked all the stars in the film like Robert De Niro and Joe Pesci. I thought Joe Pesci role was very powerful and good, robert de niro played the same kind of a role. The story was instreasting and well done. It was a bit long, but that's just the way it is. I think this is much better than Goodfellas. I give this film an A"
"ts_raghu","9","1","2","12 January 2001"," The in and around happenings of Las Vegas!
","The three primary actors in the film have done better than their best here - Robert De Niro, Sharon Stone and Joe Pesci. De Niro comes up as a guy who does the wrong thing in the right way and the way he carries his character is just wonderful. Pesci is potrayed as a ruthless hit-man. He is good at that! A must see to know what actually happens in the casinos of Vegas"
"The_Core","8","1","2","5 January 2001"," Great film, but depressing...
","""Casino"" is a great film, but it's a film I can only watch rarely because it's so depressing.  In contrast to the always-entertaining ""Goodfellas,"" Casino has the same high production values and excellent acting, but in my opinion the plot is somewhat weaker and it's just so depressing.  The first half of the movie is very entertaining, but once everything starts to go downhill the movie becomes almost painful to watch, and viewing the ending scenes is like being slowly bludgeoned by a sledgehammer.<br/><br/>Great job, almost too good.  After developing an affection for these characters, we get to watch them slooooowwwllyyyy deteriorate in their own rot.  The effect is something like watching a loved one die slowly of cancer.<br/><br/>Well, I like and admire this movie (and own it on DVD) but I just can't watch it too often.  8/10 -- maybe it deserves a 9 or a 10, but I have to include overall entertainment value in my ratings, especially a picture aimed at mainstream audiences."
"mirceone","10","1","2","27 November 2000"," What a movie...!
","""Casino"" and ""Goodfellas"" are the best mob movies ever made. Forget about ""The Godfather"" series, or the so-called movie ""Gotti"". These two gems tell it like it really was (and still is).  To me it's the language and the kinetics that make them stand out by a mile.<br/><br/>If I'd have to chose one it would be ""Casino"" simply for the cinematographic art involved in the making of that movie.  The soundtrack is also amazing, as is DeNiro, Stone, and Pesci.<br/><br/>As the movie of the 90's, I strongly recommend ""Casino"" to anyone who wants to see a piece of art."
"urbanstruggle","Null","1","2","31 October 2000"," The second most absorbing 3-hour film ever made
","(The first of which being ""The Godfather"", of course) Martin Scorsese's ""Casino"" is a film that you can watch in all of its grand length and not feel as though you are watching a marathon.  Just about the only thing there to remind you that this is a 3-hour film is the fact you have to get up and change video cassettes 2/3's of the way in.  While the film is not as great as Scorsese's other mafia epic ""Goodfellas"", it is told in the same narrative style and lets you view the other side of the mob in Las Vegas. DeNiro is once again dynamic in his role as a Casino operator and Joe Pesci (one of the most underrated film actors of his generation, save for the Oscar he got for ""Goodfellas"") gives one of his patented high energy, ruthless and funny performances as the Mafia enforcer from New York who is sent to Vegas by the mob to keep things in line in Vegas.  Sharon Stone also does a surprisingly good job in her role as a strung out gambler and former call-girl that becomes the apple in DeNiro's eye, easily the best performance of her career.  But the film is not about individual performances, per-se, like ""Goodfellas"", the film is an exercise in brilliant story telling, style and superb filmmaking skill.  The visuals, colors and images in this film are among the most mesmerizing of any Scorsese film since ""Taxi Driver"" and as many IMDB users have noted, the soundtrack of the film is among the best in film history and is used perfectly along the way and plays an important part in the storytelling. This is among an elite class of mob movies and an excellent film on its own rites.  How Martin Scorsese has never won a ""Best Director"" Oscar in all these years of brilliance is Hollywood's greatest mystery.  Lets hope he's due for a ""Lifetime Achievement"" one pretty soon.  I give it a 9/10"
"Haren","Null","1","2","17 November 1998"," Martin Scorsese's third part of his trilogy about the mob
","What to say? Casino is a great movie. Maybe some people don't know it, but Casino is the third part of Scorsese's trilogy about the mob. The first part was Mean Streets (1973), the second GoodFellas. I liked Casino because of the story and the fabulous music. Besides, Casino is based on a true story. For the first time in her life, Sharon Stone shows that she is a good actress. Pesci and De Niro are excellent(as usual). It is really a shame that Casino didn't get an Oscar for Best Picture. But you know the story: ""It's not always the best movie that wins an Award..."" Isn't it Mr. Mel Gibson-Braveheart?"
"jacob.rosen","10","1","2","23 October 2000"," A Fitting Coda
","The feeling of revisited material notwithstanding, Martin Scorsese's close of his New Mafia trilogy (""Main Streets"" and ""GoodFellas"" were the first two chapters) is striking for its last-gasp desperation and depletion: when it runs out of steam it simply expires--there's nothing left. The expulsion of the Mob from Las Vegas also serves to reinforce Scorsese's recurring themes of redemption and ascension; here both are mutually exclusive and to be redeemed and delivered from hell means an existence in purgatory. (Heaven, meanwhile, is reserved for the blue-haired innocents who have become the guests of the corporations that have purged Vegas from sin.) By the time it's over, Scorsese seems exhausted; he doesn't have anything left to say on the subject and it looks doubtful he ever will. Still, if he never makes another masterpiece, this will be a fitting coda on a remarkable subject."
"buff-27","9","1","2","4 August 2000"," scorsese at the top of his form.....a stunning achievement!
","many reviewers complained that this is a rehash of goodfells. while it makes an excellent companion piece to that film, this is the straight telling of a true story. scorsese is indeed within his element here, and although it is filmed in the same style of goodfellas(ie.rock and roll soundtrack,flashbacks,and some freeze frame) it stands on its own as a towering,operetic achievement in filmmaking. jesus...what does scorsese have to do to win an oscar? the fact that he has never won is the is the biggest embarrasment to the a.m.p.a.s."
"newnoir","Null","1","2","19 July 2000"," Good Film About Wiseguys In Vegas
","I saw this film a whole buncha times when it came out.  But the shot of the dummy in the exploding car in the beginning looks SO totally fake.  How could a master director like Marty miss that?  That bit has always driven me nuts.  Why didn't they just use tinted windows on the car?<br/><br/>
That aside, this is a good Vegas mob movie.  It isn't as good as 'Goodfellas' but its good enough.  You get a real sense of 1970's Las Vegas as well as a nice cameo by my fave rave TV movie host, Joe Bob Briggs.  Its also nice to see Sharon Stone in a movie that doesn't completely suck for a once.  That gal has made more bad pictures than Photomat.  Marty should stick to directing mob movies like this.  Its when he tries to do something different we get stuck with junk like 'Kundun' or 'Age Of Innocence'.  Rock on Marty baby..."
"jimbofletch","Null","1","2","17 July 2000"," Better than Goodfellas! (Seriously)
","1995's Casino saw Martin Scorcese continue his masterful exploration of the American underworld, calling on the talents of Messrs De Niro and Pesci to portray the corrupt background of Las Vegas in the seventies.<br/><br/>De Niro and Scorcese, when working together, always come up with the goods (Taxi Driver, Raging Bull, The King of Comedy), although their previous collaboration, Cape Fear, was a slight dissapointment in comparison.<br/><br/>
Casino tells the story of the  rise of Sam ""Ace"" Rothstein (De Niro) to the top of the gaming community in Las Vegas, albeit with the help of the Mob and resident psychopath/long-time friend Nicky Santoro (Pesci), as well as concentrating on his rocky relationship with Vegas hustler Ginger (Sharon Stone). Between the heists, the stunning cinematography, seamless editing and sumptuously glamorous visuals, Casino is seriously compulsive filmmaking. De Niro and company are all on peak form, creating believable and fascinating three-dimensional characters. Scorsese's direction is smooth, confident and incisive, using a terrific array of shots and technical tricks to take us through the real deceptive nature of Vegas. The film is often hilarious due to the animated trauma of the characters (see Santoro's furious reaction to Tony Doggs spilling the beans about his boss) as they try to deal with the trials and tribulations of being first-rate gangsters.<br/><br/>The critics were shockingly unkind to Casino, saying that it was a poor man's Goodfellas. I wonder what everyone's reaction to Casino would have been if it had come out first and not Goodfellas. The truth is is that Casino, while lacking the strong narrative of Goodfellas, is in many ways a stronger film in terms of acting, direction and in terms of being simply more entertaining. Goodfellas is very professionally made, but at its peak, Casino really does impress more, especially in its more dramatic moments. De Niro and Pesci are given more room to explore their characters, and Sharon Stone is just brilliant, proving that there is more to her than the trashy exploitation of Basic Instinct and the awful Sliver. Also this film has probably the best soundtrack of any film made in the 90's. Just check out the stylish use of the Stones' classic Can't You Hear Me Knocking as Pesci introduces his gang of ""desperadoes""."
"dave fitz","Null","1","2","6 May 2000"," Another Scorsese masterpiece
","Casino, like Goodfellas is based on a non-fiction book by Nick Pilleggi. Director Martin Scorses reunites with Robert DeNiro. Joe Pesci, a co-star in Raging Bull and Goodfellas also stars here. This film is another great piece in the legendary career of Martin Scorsese. Casino is almost 3 hours long, but is very riveting and intense. Scorsese was robbed yet again at the Oscars. It's not as good as some of Scorsese's other films, but is still very good.<br/><br/>DeNiro and Pesci are midwestern mobsters who get involved in the casino business in Las Vegas. Sharon Stone plays a showgirl who marries DeNiro's character. We always knew Sharon was sexy, but here we find out she can act, too. She is great in this film, which also includes James Woods and Don Rickles among a large supporting cast. <br/><br/>Casino delivers all the things we've come to expect from Scorsese: a long but exciting movie with great action, interesting characters played by top actors, popular music used effectively and alot of violence and profanity. Martin Scorsese is the best director out there today. His name on a motion picture is a virtual guarantee of a good time. Casino is just another in the long line of masterpieces he's given us."
"mcdonough32","Null","1","2","22 March 2000"," A Very Good, Awesome Movie!!!!
","I have seen this on TV a bunch of times, but I finally borrowed it for DVD. Un-edited. OK, so it was pretty profane. However, this movie was very underrated, and was a great film! I'll mention some points. POSSIBLE SPOILER!!!  Martin Scorcesse has many gifts, but one of them is knowing how to put the perfect music in a scene. The songs in the movie were perfect in every scene. Especially ""House of the Rising Sun"" at the end, when everyone got whacked. Another point was great acting. Deniro should have been at least nominated for an Oscar, and Sharon Stone did a very good job. The best acted scene in the movie was when RD went to that restaurant, and met SS after she tied up their kid. Deniro was SO good in that scene. It's brief, but great!!  ANOTHER POSSIBLE SPOILER!!! Also, the violence was brutal, especially at the end. Where you see about 5 people get shot in the head. Nasty. Also... BIG SPOILER!!!  is when Pesci and his brother were beaten to death with the bats. Very bloody, and gross. However, I REALLY love this movie, and I would recommend it to everyone!!!"
"J-Crew","Null","1","2","13 January 2000"," Scorsese creates a vivid sense of time and place-
","Scorsese creates a vivid sense of time and place, and gets terrific work from DeNiro, Pesci, and especially Stone in a career-best performance. The behind-the-scenes depictions of Las Vegas are amazing. The only flaw is that the film is at times too reminiscent of the director's own Goodfellas"" (1990).  But when you're being reminded of such a fantastic film, is it really a flaw?"
"moviekid-2","Null","1","2","5 January 2000"," violent but amazing
","I usually wonder if Goodfellas was a prequel to Goodfellas or the sequel to Goodfellas. Believe or nor, it was one of the most violent films of all time and a great one thanks to maverick director Martin Scorsese. Every movie he makes, it earns an Oscar nomination or two. For example, this film earned Sharon Stone and oscar nomination. But this is the only film I known that had tons of ""F"" words. There was a rumor that it had 362 ""F"" words. There was no film that had extreme rapid-fire profanity. But this film had. I think that one of the most violent ever filmed was the scene where the mobster take Nicky Santoro and his brother to the cornfield and they beat the crap out of him and his brother. And the other was the scene where Nicky Santoro puts someone in a vice and squeezes his hand you that his eyeballs popped out. Part of that scene is cut to avoid a NC-17 rating. If you haven't seen it, SEE It. You will never forget it."
"Tequila-18","Null","1","2","22 November 1999"," A gangster classic
","Scorcese follows up his brilliant Goodfellas with an equally aggressive gangster saga. He captivates the viewer from start to finish with a dynamic plot and characters. No one but Scorcese can make such scummy people so interesting. Peschi is like James Cagney, ready to explode at any minute. Casino is a violent, spellbinding and brilliant film."
"pesci-2","10","1","2","9 October 1998"," pesci and de niro prove they are one of hollywoods great double -teams
","Robert de niro , joe pesci and even frank vincent turn out together in another movie following the highly under-publicised (though not underrated) raging bull, and goodfellas. They are put on the Las Vegas stage with beautiful precision by the best director never to win an Oscar, Marty Scorcese. This time Sharon Stone joins in this tough, violent and very foul-mouthed gangster movie, plotting the fortunes and eventual misfortunes of a Casino manager (de niro), his mob friend (pesci), and Ginger, a Vegas hustler (Stone).<br/><br/>Despite being about forty minutes too long, this film is a superb mix of scorceses documentary style on how the casino never loses money (if only I'd known that before going to Vegas!!), and how Stone literally sent the two main men in Vegas (de niro and pesci)to failure.<br/><br/>Although probably not as well flowing as Goodfellas, Casino has many of its own qualities. The music is superb, the subtleties in the script very impresive on about the third viewing, and the violence more bloody and horrific than I have seen in most Hollywood mainstream titles.<br/><br/>As much as I love Scorcese gangster films having marvelled over this particular one, and of course Goodfellas (forgetting the slightly disappointing and amateurish Mean Streets) I hope this does not end the partnerships of the actors and director in movies. Note how without De Niro or Scorcese, Pesci has failed to play a very serious (main charachter) role in a blockbuster Hollywood movie!!"
"Biscuit-12","8","1","2","23 August 1999"," Completely fascinating but graphically violent
","Caught a little piece of this on TV and had to run out and rent the widescreen version.  (Look for that edition--don't waste your time on the pan-and-scan version.)<br/><br/>First I have to say that ""Casino"" is a striking and engrossing film, but there are several graphically violent scenes which--although they may be appropriate in the context of the movie--are completely sickening. Consider yourself warned, but don't cheat yourself out of watching a masterpiece. Just keep the remote control handy.<br/><br/>In this film, both the camera and the soundtrack are characters in themselves.  Scorsese's lens clings lovingly to De Niro, who gives one of his best performances.  I agree with other comments that the first 40 minutes are outstanding and completely draw you in.  After setting up this universe, Scorsese literally demolishes it.  What really struck me was the haunting sense of inescapable doom the viewer feels as everything unravels right before your eyes.  I felt positively hunted by the fate that was descending on the screen.  I didn't really like ""Goodfellas,"" but this film is superior in every way."
"Lulu-36","Null","1","2","11 August 1999"," 4 years later and it STILL gives me goosebumps
","I absolutely loved this movie.....and Sharon Stone deserved the Academy Award that Susan Sarandon took. But she has made her mark. And she is a major icon in the movie industry. The movie was wonderful a gritty reality about the truth behind those Las Vegas Casino's.....makes me never want to go to vegas again."
"Joe M","Null","1","2","9 June 1999"," Hmm...where have we seen this before?
","Entertaining movie, and the enthusiasm and masterful touch Scorsese spreads throughout is undeniable.  I even liked Don Rickles' surprisingly wonderful performance, and it's always cool to see L.Q. Jones, no matter how brief. But REALLY...I liked this movie better the first time, when it was called ""Goodfellas.""  The voice-overs, freeze-shots, the overweight mobsters, the gaudy garb, the psycho Joe Pesci character, the standards-cum-classic rock soundtrack, the ""rise and fall of an empire"" plot...c'mon.  Even Scorsese's mom (God bless--I know this was her last appearance) seems to be atypically hamming it up in this one, with the ""Ay""s and ""'atsa matta you""s.  A movie that ventures dangerously close to self-parody.  And Scorsese's worth more than that."
"PIST-OFF","10","1","2","18 March 1999"," Tough guy, you and your brotha'! No more!
","This is my favorite mob movie. Say what you will about Goodfellas, this is better. The documentary style filming by Martin Scorcese during the first 40 minutes delves deep into the inner workings of a mob run casino. The first 40 minutes is brilliant. From there the movie chronicles Ace Rothstein's marriage, his business of running the casino, his hitman pal Nicky Santaro, and his wife's affair with Nicky. I really, really love Robert DeNiro and here he has a great supporting cast: Joe Pesci, Sharon Stone, Don Rickles, James Woods, and Frank Vincent. All of them put on great performances. I love mob movies anyways but this one rocks. It's got a great soundtrack. Frank Vincent and Joe Pesci steal the show with the two best characters. And the ending scene of Joe Pesci and his brother being beaten to death with baseball bats in a corn field then buried alive to the tune of Eric Burdon's ""The House Of The Rising Sun"" is probably five of my most favorite minutes in film ever. And it will give you nightmares. I have the soundtrack, I have the movie. They both rule. #7 on my top 100 favorite movies."
"NAV-5","10","1","2","21 January 1999"," ""Goodfellas"" is just ""Casino 1""
","Up until now, most of the criticism I've heard from people is that ""Casino"" is ""Goodfellas 2"" or that Scorsese's done the ""gangsters with voice-overs and the classic rock soundtrack"" thing before.<br/><br/>To that I say, ""So what?""  It worked brilliantly before.  But, I'll even go so far as to say that it works better now.<br/><br/>Ways in which ""Casino"" is better than ""Goodfellas"":<br/><br/>1) The setting is better. 2) The story is deeper and more complex. 3) The characters are much better developed. 4) DeNiro is brilliant in a bigger role. 5) Pesci is great in a much better role. (His character isn't so 1-dimensional.) 6) Sharon Stone is great in her best performance. 7) James Woods is excellent in a supporting role.<br/><br/>In addition, the movie contains one scene which I consider to be one of the greatest ever.  It was the scene late in the movie in which Pesci's and DeNiro's characters meet to air out their differences.  Two great actors meet with the desert as a backdrop in the movie's key scene.<br/><br/>""Let's get one thing straight.  I'm what matters out here, not you and your f**king casino, or your f**king TV show."" ...<br/><br/>The story is very well-told, even if it's a little longer than it needs to be.  But, the scenes where Sharon Stone and James Woods are fighting with De Niro (the obvious places for substantial edits) are such compelling acting/drama that I wouldn't want the movie to be any shorter.<br/><br/>""Goodfellas"" falls just shy of ""Casino"" in so many ways.  Had ""Goodfellas"" been made later, not only would it be considered ""Casino 2"" but it would not even be held in as high regard as ""Casino"" is now.<br/><br/>Scorsese improved upon what was a great movie-making formula."
"jmarcel","10","1","2","31 December 1998"," Scorsese at his best
","Casino is one of the most interestingly constructed pictures I've seen. In the tradition of Goodfellas and Stone's JFK and Nixon, Casino comes off like a documentary, yet flows like a epic. This film is worth watching for the film-making alone. the style is brilliant. De Niro and Pesci are once again great as gansters and Sharon Stone is very good as De Niro's object of desire. A warning, however, this film has some very violent scenes."
"wilm-1","9","1","2","14 March 2002"," Great mobster movie
","This movie didn't get much notice when it came out, but it's evidence that Hollywood can still put out great work. The filming and editing are superb. All of the veteran actors, with Robert de Niro as the lead, are at the highest standard. This movie will probably also be remembered as Sharon Stone's best roll. Casino has a lot of graphic violence, so it's not be for everyone. A guy movie, but an intelligent one."
"JawsOfJosh","9","1","2","25 February 2002"," The dizzying climax to Scorsese's Mafia trilogy
","Like Oliver Stone's ""JFK"" and Tim Burton's ""Ed Wood"", Scorsese had created a bit of monster for himself when he released ""Goodfellas"" in 1990. He created an undisputed, instant classic for which all of his subsequent films - as well as all other Mafia films - would be measured against. As magnificent as ""Goodfellas"" is, it can be considered a curse. This is evident in ""Casino"", Scorsese's more-or-less follow-up to the life depicted in ""Goodfellas"". It is an impressive achievement, even more dense and visceral than ""Goodfellas"", but it has received some derision over the years by those who have accused Scorsese of ""copying himself."" (How can a filmmaker ""copy"" himself anyway? Nobody has moaned about Spielberg constantly re-visiting the days of WWII.)<br/><br/>Merciless in presenting his strict attention to detail, Scorsese chronicles the rise and fall of Las Vegas under the grip of the Mafia from the early 1970's to the mid 1980's. Utilizing endless freeze-frames, multiple voice-over narrators, incessant music, swirling cinematography and eye-bruising set decoration, Scorsese brings us deep into the diamond-crusted bowels of the big business of Las Vegas and how the mob ""skimmed"" all they could from it for over a decade. Robert De Niro brings a subtle gravity to the role of Sam ""Ace"" Rothstein, a genius gambling pro from Chicago recruited by the Mafia to manage and operate the four largest casinos in Vegas. Rothstein's insurance arrives in the guise of childhood friend Nicky Santoro - now a hotshot Mafia captain (and rendered with crushing brutality by Joe Pesci). After years of successful slumming as a mid-level gambler, Rothstein sees Vegas as his shot at legitimacy. He tries to solidify his dream by marrying a high-class Vegas prostitute, Ginger McKenna (Sharon Stone), who despite her glamorous exterior and sturdy attitude, is ultimately emotionally lost and still desperately hung on her greasy pimp / boyfriend, Lester Diamond (nicely underplayed by the eternally sleazy James Woods).  Ginger tires to escape Ace's marital clutch while still enjoying the perks of being the wife of the most powerful man in town, while Nicky disregards Ace's ""nice-and-neat"" policy of running business in favor of violent extortion and rampant thievery over everyone else in town. Ace sees the coupling together of his rocky marriage to Ginger with Nicky's aggressive attempts at taking over Las Vegas as problematic, but pride & greed prevent him from acknowledging the true severity of the situation. When Ginger and Nicky's frustrations with Ace inadvertently turn them toward each other, all hell breaks loose.<br/><br/>There are probably very few other films that hit the three-hour mark and fly by as quickly as ""Casino"". Longtime Oliver Stone cinematographer Robert Richardson gives Scorsese's Las Vegas a polished, glossy look; bathed in neons, pastels and solids of every color imaginable. God's gifts to Editors - that being Scorsese's number-one partner in crime, Thelma Schoonmaker, creates a smooth but frenetic pacing in Scorsese's storytelling. The music - which encompasses a bizarre brew of blues, swing, classical, doo-wop, rock and even punk - works wonders. Only Spike Lee is as skilled as Scorsese at utilizing music to re-create an era instead of merely advertising the film's accompanying soundtrack. De Niro's take on ""Ace"" Rothstein - who's obsessed with doing the job right - allows Scorsese to splurge on showcasing the in's-and-out's of Vegas. We see Ace chastise reckless dealers, slightly overweight dancers, and beleaguered chefs in excruciating detail. This is not limited to Ace's perceptions, Scorsese explains how money is won and lost, and how it is stolen - whether by the mob or by the players. The first hour of ""Casino"" could easily pass as a documentary on the mechanics of operating a gaming establishment.<br/><br/>Aside from the usual mainstays, De Niro and Pesci, Scorsese has assembled a stellar cast. Both Sharon Stone and James Woods give fiery interpretations of their tortured characters. Stone really surprised everybody with her performance here, but really - how many people would agree to act in a Martin Scorsese picture and sleep through it anyway? Vegas comedy legends Alan King and Don Rickles also appear in straight roles as a casino manager and a mob front, respectively. The great character actor/comedian Kevin Pollack also offers his talent as the mob's squeaky-clean front man. No performance falls flat here.<br/><br/>One way to angle the film for yourself if you're at all put-off by its structural similarities to ""Goodfellas"" need only regard this - ""Casino"" is basically an explanation of what would have happened to the characters in ""Goodfellas"" had they succeeded beyond the middle-class comfort of where they roamed. The film also contains the novelty value of displaying De Niro's ability to juggle! I try to be concise when writing reviews and not ramble as I have done here, but it is difficult to do so with a film like ""Casino"", because it is a film so crowded in its presentation. It's a traditional American Mafia story about gluttonous, reckless, greedy people. Nonetheless, it is another Scorsese masterpiece."
"erwan_ticheler","10","1","2","7 April 2001"," Scorcese just can't make a bad movie
","Wow, this is some of the best 3 hours in cinema-history ! De Niro and Pesci are brilliant in the world of Las Vegas. The violence is put to good use and it never goes over the edge.<br/><br/>The dialogues are, as in Goodfellas, superb. Only Tarantino movies go to that level. The story has no loose ends which makes it even better to watch. You don't get bored for one single minute, I assure you."
"BlackBalloon","8","1","2","4 April 2001"," Strangely satisfying
","When I first saw this movie on the big screen when it was first released, I was overwhelmed, and not in a pleasant way.  The only other Scorsese film I had seen in a theater was The Age of Innocence.  Casino simply had too much dirty words, blood n guts, insanity, strife, drugs, and messed-up stuff in general for me to enjoy on an initial screening at a movie theater.  The surreal lighting didn't help matters.  <br/><br/>However, I recently watched it (on a much smaller screen) and liked it. Robert DeNiro's character, Ace Rothstein is likable, even though he could be a jerk.  He never once hit Sharon Stone's character, Ginger, unlike Joe Pesci's character, Nicky Santuro.<br/><br/>SPOILER ALERT I guess what I liked about Ace is he never really changed, despite the fact that Ginger and Nicky agreed to the contrary just before one of their disgusting love-making marathons.  He really was a tight-wad even before becoming big in Vegas, and he knew Ginger and Nicky were slime right from the start.  He saw the good in Ginger, and that's what he was attracted to when he decided to marry her.  She wasn't just a call girl to him. Unfortunately for her, she must have not valued that good in herself enough to stay out of trouble and stay alive.  As for Nicky, when he first decided to come to Vegas he DID consult Ace.  Ace's gut was against it, but he decided to agree because he and Nicky were friends.  If Ace had trusted his instincts to begin with, he might not have gone through the same troubles he had.  In the end, we see that Ace goes back to doing what he did before he ""became big"", which helps prove he never really changed-  he just acted on his instincts in the environment he was in.  He made some big mistakes, to be sure.  But the beauty of it is, he didn't ""play the game""-  he was himself.  <br/><br/>And basically, that's what this movie is about-  an environent in a particular time.  Ace, who, besides being an excellent gambler, really has no outstanding qualities and is something of an everyman, chronicles what it was like to be in his position in a way that people can sympathize with.<br/><br/>Ginger's demise is, to say the least, the most satisfying of the movie.  I found nothing about her character appealing, except for perhaps the first scene in which she appears.  From then on, she personifies fakeness, emptiness.  It's really sad that the one person she kept running back to was such a sleazebag (James Woods).<br/><br/>Nicky's death was pretty tough to watch.  The setting in the corn rows is creepy and the images are very grotesque.    <br/><br/>Sharon Stone and DeNiro are suberb in this movie.  The tension between them in certain scenes is incredible.  It seems like some of the scenes are improvised, they're so dead on.  <br/><br/>Well-acted, well-directed, well-written, highly recommended."
